Location,Household Type,TimeFrame,DataFormat,Data,Fips
Sunset Park,Families,2019,Dollars,69809,307
Sunset Park,All Households,2019,Dollars,67871,307
Sunset Park,Families without Children,2018,Dollars,73622.1417,307
Sunset Park,Families with Children,2018,Dollars,57957.37966,307
Sunset Park,Families,2018,Dollars,63166.07085,307
Crown Heights North,Families,2018,Dollars,76200.01622,308
Crown Heights North,Families with Children,2018,Dollars,71444.38751,308
Crown Heights North,Families without Children,2018,Dollars,78107.96917,308
Crown Heights North,All Households,2019,Dollars,74429,308
Crown Heights North,Families,2019,Dollars,81329,308
Crown Heights North,Families with Children,2019,Dollars,88351,308
Crown Heights North,Families without Children,2019,Dollars,76379,308
Crown Heights North,Families with Children,2017,Dollars,57745.2964,308
Crown Heights North,Families without Children,2017,Dollars,82307.48892,308
Crown Heights North,All Households,2018,Dollars,66698.93997,308
Crown Heights North,All Households,2017,Dollars,62687.77147,308
Crown Heights North,Families,2017,Dollars,69011.09418,308
Crown Heights North,Families without Children,2016,Dollars,65189.68591,308
Crown Heights North,Families,2016,Dollars,62694.60102,308
Crown Heights North,Families with Children,2016,Dollars,54000.15705,308
Crown Heights North,All Households,2016,Dollars,55280.72581,308
Crown Heights North,Families without Children,2015,Dollars,60088.92519,308
Crown Heights North,Families with Children,2015,Dollars,37896.03611,308
Crown Heights North,Families,2015,Dollars,47086.77988,308
Crown Heights North,All Households,2015,Dollars,49333.47807,308
Crown Heights North,Families with Children,2014,Dollars,45168.10939,308
Crown Heights North,Families without Children,2014,Dollars,62512.18777,308
Crown Heights North,Families,2014,Dollars,56471.75711,308
Crown Heights North,All Households,2014,Dollars,48539.63824,308
Crown Heights North,Families without Children,2013,Dollars,60119.08029,308
Crown Heights North,Families with Children,2013,Dollars,40140.94599,308
Crown Heights North,Families,2013,Dollars,49289.07153,308
Crown Heights North,Families without Children,2012,Dollars,58732.88444,308
Crown Heights North,All Households,2013,Dollars,42908.90803,308
Crown Heights North,Families with Children,2012,Dollars,43614.87556,308
Crown Heights North,Families,2012,Dollars,50052.74667,308
Crown Heights North,All Households,2012,Dollars,46518.66667,308
Crown Heights North,Families without Children,2011,Dollars,60331.13464,308
Crown Heights North,Families with Children,2011,Dollars,33595.6475,308
Crown Heights North,All Households,2011,Dollars,46149.44478,308
Crown Heights North,Families,2011,Dollars,48350.34644,308
Crown Heights North,Families without Children,2010,Dollars,52990.84738,308
Crown Heights North,Families with Children,2010,Dollars,38188.19288,308
Crown Heights North,Families,2010,Dollars,45860.37921,308
Crown Heights North,All Households,2010,Dollars,45324.53652,308
Crown Heights North,Families without Children,2009,Dollars,69685.94543,308
Crown Heights North,Families,2009,Dollars,52253.70876,308
Crown Heights North,Families with Children,2009,Dollars,42007.46193,308
Crown Heights North,All Households,2009,Dollars,45903.8547,308
Crown Heights North,Families without Children,2008,Dollars,53230.1723,308
Crown Heights North,Families with Children,2008,Dollars,39912.80904,308
Crown Heights North,Families,2008,Dollars,49428.27221,308
Crown Heights North,All Households,2008,Dollars,46491.73886,308
Crown Heights North,Families,2007,Dollars,50038.90184,308
Crown Heights North,Families with Children,2007,Dollars,39857.58043,308
Crown Heights North,Families without Children,2007,Dollars,62357.34898,308
Crown Heights North,All Households,2007,Dollars,43904.39921,308
Crown Heights North,Families without Children,2006,Dollars,71321.4551,308
Crown Heights North,Families with Children,2006,Dollars,46236.2846,308
Crown Heights North,Families,2006,Dollars,53143.44531,308
Crown Heights North,All Households,2006,Dollars,48967.87981,308
Crown Heights North,Families with Children,2005,Dollars,41235.21436,308
Crown Heights North,Families without Children,2005,Dollars,57560.27536,308
Crown Heights North,Families,2005,Dollars,45669.48937,308
Crown Heights North,All Households,2005,Dollars,39833.67375,308
Crown Heights South,All Households,2005,Dollars,48787.52353,309
Crown Heights South,Families,2005,Dollars,53891.07354,309
Crown Heights South,Families with Children,2005,Dollars,48130.05925,309
Crown Heights South,Families without Children,2005,Dollars,61331.83688,309
Crown Heights South,Families,2006,Dollars,50596.15969,309
Crown Heights South,All Households,2006,Dollars,43409.35685,309
Crown Heights South,Families with Children,2006,Dollars,42579.32816,309
Crown Heights South,Families without Children,2006,Dollars,54014.14922,309
Crown Heights South,All Households,2007,Dollars,48072.35062,309
Crown Heights South,Families with Children,2007,Dollars,46304.80302,309
Crown Heights South,Families,2007,Dollars,59347.57387,309
Crown Heights South,All Households,2008,Dollars,44440.80778,309
Crown Heights South,Families without Children,2007,Dollars,62231.27216,309
Crown Heights South,Families,2008,Dollars,53644.40563,309
Crown Heights South,Families with Children,2008,Dollars,48809.30288,309
Crown Heights South,Families without Children,2008,Dollars,55607.25261,309
Crown Heights South,All Households,2009,Dollars,44813.29473,309
Crown Heights South,Families with Children,2009,Dollars,53310.82329,309
Crown Heights South,Families,2009,Dollars,52816.30869,309
Crown Heights South,Families without Children,2009,Dollars,51550.16022,309
Crown Heights South,All Households,2010,Dollars,45586.5824,309
Crown Heights South,Families,2010,Dollars,49183.54401,309
Crown Heights South,Families with Children,2010,Dollars,44128.2912,309
Crown Heights South,Families without Children,2010,Dollars,54954.42884,309
Crown Heights South,All Households,2011,Dollars,42657.84871,309
Crown Heights South,Families with Children,2011,Dollars,48203.39183,309
Crown Heights South,Families,2011,Dollars,54039.42663,309
Crown Heights South,Families without Children,2011,Dollars,57654.05446,309
Crown Heights South,All Households,2012,Dollars,43061.56,309
Crown Heights South,Families,2012,Dollars,54185.88,309
Crown Heights South,Families with Children,2012,Dollars,55406.29778,309
Crown Heights South,Families without Children,2012,Dollars,53963.88444,309
Crown Heights South,All Households,2013,Dollars,50889.60876,309
Crown Heights South,Families with Children,2013,Dollars,46505.71971,309
Crown Heights South,Families,2013,Dollars,55805.54453,309
Crown Heights South,Families without Children,2013,Dollars,59183.60146,309
Crown Heights South,All Households,2014,Dollars,45199.45736,309
Crown Heights South,Families,2014,Dollars,52375.98191,309
Crown Heights South,Families with Children,2014,Dollars,45625.35745,309
Crown Heights South,Families without Children,2014,Dollars,56299.88372,309
Crown Heights South,Families,2015,Dollars,55166.04471,309
Crown Heights South,All Households,2015,Dollars,48777.73861,309
Crown Heights South,Families with Children,2015,Dollars,41665.35254,309
Crown Heights South,Families without Children,2015,Dollars,63799.96991,309
Crown Heights South,All Households,2016,Dollars,54119.47793,309
Crown Heights South,Families,2016,Dollars,62692.47029,309
Crown Heights South,Families with Children,2016,Dollars,60391.28183,309
Crown Heights South,Families,2017,Dollars,63011.08172,309
Crown Heights South,All Households,2017,Dollars,53264.84211,309
Crown Heights South,All Households,2018,Dollars,63473.54246,309
Crown Heights South,Families without Children,2016,Dollars,63228.3489,309
Crown Heights South,Families without Children,2017,Dollars,67014.91413,309
Crown Heights South,Families with Children,2017,Dollars,51463.69114,309
Crown Heights South,Families without Children,2019,Dollars,78110,309
Crown Heights South,Families with Children,2019,Dollars,60688,309
Crown Heights South,Families,2019,Dollars,71983,309
Crown Heights South,All Households,2019,Dollars,66701,309
Crown Heights South,Families without Children,2018,Dollars,73084.57545,309
Crown Heights South,Families with Children,2018,Dollars,54916.26149,309
Crown Heights South,Families,2018,Dollars,72499.15765,309
Bay Ridge,Families,2018,Dollars,94033.36939,310
Bay Ridge,Families with Children,2018,Dollars,98994.65792,310
Bay Ridge,Families without Children,2018,Dollars,86641.83342,310
Bay Ridge,All Households,2019,Dollars,76569,310
Bay Ridge,Families,2019,Dollars,89345,310
Bay Ridge,Families with Children,2019,Dollars,91935,310
Bay Ridge,Families without Children,2019,Dollars,87713,310
Bay Ridge,Families with Children,2017,Dollars,63413.65512,310
Bay Ridge,Families without Children,2017,Dollars,104023.5083,310
Bay Ridge,All Households,2018,Dollars,73713.77231,310
Bay Ridge,All Households,2017,Dollars,71627.82133,310
Bay Ridge,Families,2017,Dollars,86623.15928,310
Bay Ridge,Families with Children,2016,Dollars,71549.91511,310
Bay Ridge,Families without Children,2016,Dollars,94357.24958,310
Bay Ridge,Families,2016,Dollars,87641.18846,310
Bay Ridge,All Households,2016,Dollars,70921.34975,310
Bay Ridge,Families without Children,2015,Dollars,75123.02666,310
Bay Ridge,Families with Children,2015,Dollars,80747.32588,310
Bay Ridge,Families,2015,Dollars,78514.65606,310
Bay Ridge,Families without Children,2014,Dollars,71078.8329,310
Bay Ridge,All Households,2015,Dollars,69470.67068,310
Bay Ridge,Families with Children,2014,Dollars,71153.41947,310
Bay Ridge,Families,2014,Dollars,71118.8286,310
Bay Ridge,All Households,2014,Dollars,61286.37382,310
Bay Ridge,Families without Children,2013,Dollars,74353.52847,310
Bay Ridge,Families with Children,2013,Dollars,66704.8073,310
Bay Ridge,All Households,2013,Dollars,64440.31095,310
Bay Ridge,Families,2013,Dollars,72569.41314,310
Bay Ridge,Families without Children,2012,Dollars,78844.12,310
Bay Ridge,Families with Children,2012,Dollars,69171.13778,310
Bay Ridge,Families,2012,Dollars,73250.72444,310
Bay Ridge,All Households,2012,Dollars,58459.57333,310
Bay Ridge,Families without Children,2011,Dollars,78048.84871,310
Bay Ridge,Families,2011,Dollars,73015.93797,310
Bay Ridge,Families with Children,2011,Dollars,68477.43268,310
Bay Ridge,All Households,2011,Dollars,64410.54917,310
Bay Ridge,Families without Children,2010,Dollars,71358.73596,310
Bay Ridge,Families with Children,2010,Dollars,55297.55618,310
Bay Ridge,Families,2010,Dollars,60063.73596,310
Bay Ridge,All Households,2010,Dollars,56835.75375,310
Bay Ridge,Families without Children,2009,Dollars,73804.51142,310
Bay Ridge,Families with Children,2009,Dollars,82253.06631,310
Bay Ridge,Families,2009,Dollars,77918.29949,310
Bay Ridge,All Households,2009,Dollars,63236.94956,310
Bay Ridge,Families without Children,2008,Dollars,78524.59216,310
Bay Ridge,Families with Children,2008,Dollars,73332.39172,310
Bay Ridge,Families,2008,Dollars,75696.37844,310
Bay Ridge,All Households,2008,Dollars,65276.26778,310
Bay Ridge,Families,2007,Dollars,68671.07846,310
Bay Ridge,Families with Children,2007,Dollars,63456.19501,310
Bay Ridge,Families without Children,2007,Dollars,75220.89297,310
Bay Ridge,All Households,2007,Dollars,60848.13526,310
Bay Ridge,Families without Children,2006,Dollars,89057.12188,310
Bay Ridge,Families with Children,2006,Dollars,78065.91492,310
Bay Ridge,Families,2006,Dollars,83723.58373,310
Bay Ridge,Families without Children,2005,Dollars,74667.4695,310
Bay Ridge,All Households,2006,Dollars,70028.74578,310
Bay Ridge,Families with Children,2005,Dollars,101071.0248,310
Bay Ridge,Families,2005,Dollars,79908.81143,310
Bay Ridge,All Households,2005,Dollars,63781.90833,310
Bensonhurst,All Households,2005,Dollars,52637.82328,311
Bensonhurst,Families,2005,Dollars,60670.43569,311
Bensonhurst,Families with Children,2005,Dollars,61058.87766,311
Bensonhurst,Families without Children,2005,Dollars,60250.49843,311
Bensonhurst,Families,2006,Dollars,60482.78022,311
Bensonhurst,All Households,2006,Dollars,49209.38893,311
Bensonhurst,Families with Children,2006,Dollars,57988.88082,311
Bensonhurst,Families without Children,2006,Dollars,64645.63471,311
Bensonhurst,All Households,2007,Dollars,51288.54563,311
Bensonhurst,Families with Children,2007,Dollars,61455.03447,311
Bensonhurst,Families,2007,Dollars,62506.9107,311
Bensonhurst,All Households,2008,Dollars,46013.22795,311
Bensonhurst,Families without Children,2007,Dollars,62938.2912,311
Bensonhurst,Families,2008,Dollars,55404.89725,311
Bensonhurst,Families with Children,2008,Dollars,50775.72083,311
Bensonhurst,Families without Children,2008,Dollars,57418.92823,311
Bensonhurst,All Households,2009,Dollars,46075.85977,311
Bensonhurst,Families,2009,Dollars,50917.08598,311
Bensonhurst,Families with Children,2009,Dollars,49920.88991,311
Bensonhurst,Families without Children,2009,Dollars,51761.58312,311
Bensonhurst,All Households,2010,Dollars,44940.2809,311
Bensonhurst,Families,2010,Dollars,54333.9794,311
Bensonhurst,Families with Children,2010,Dollars,48990.82865,311
Bensonhurst,Families without Children,2010,Dollars,56278.75936,311
Bensonhurst,All Households,2011,Dollars,50652.6354,311
Bensonhurst,Families with Children,2011,Dollars,57767.97277,311
Bensonhurst,Families,2011,Dollars,59114.48714,311
Bensonhurst,Families without Children,2011,Dollars,61502.21483,311
Bensonhurst,All Households,2012,Dollars,55798.97333,311
Bensonhurst,Families,2012,Dollars,62178.83556,311
Bensonhurst,Families with Children,2012,Dollars,61613.24889,311
Bensonhurst,Families without Children,2012,Dollars,62656.29333,311
Bensonhurst,Families,2013,Dollars,61046.86423,311
Bensonhurst,All Households,2013,Dollars,51964.69489,311
Bensonhurst,Families with Children,2013,Dollars,55892.38686,311
Bensonhurst,Families without Children,2013,Dollars,65978.18978,311
Bensonhurst,All Households,2014,Dollars,51613.90181,311
Bensonhurst,Families,2014,Dollars,56539.85788,311
Bensonhurst,Families with Children,2014,Dollars,54529.26357,311
Bensonhurst,All Households,2015,Dollars,53986.58212,311
Bensonhurst,Families without Children,2014,Dollars,60751.2963,311
Bensonhurst,Families,2015,Dollars,58914.85813,311
Bensonhurst,Families with Children,2015,Dollars,50246.40155,311
Bensonhurst,Families without Children,2015,Dollars,65176.90886,311
Bensonhurst,All Households,2016,Dollars,54422.0416,311
Bensonhurst,Families,2016,Dollars,61542.94143,311
Bensonhurst,Families without Children,2016,Dollars,66957.12649,311
Bensonhurst,Families with Children,2016,Dollars,56461.15025,311
Bensonhurst,Families,2017,Dollars,64083.22022,311
Bensonhurst,All Households,2017,Dollars,55789.79086,311
Bensonhurst,All Households,2018,Dollars,55444.66468,311
Bensonhurst,Families without Children,2017,Dollars,70973.90028,311
Bensonhurst,Families with Children,2017,Dollars,57834.98892,311
Bensonhurst,Families without Children,2019,Dollars,67307,311
Bensonhurst,Families with Children,2019,Dollars,59268,311
Bensonhurst,Families,2019,Dollars,64755,311
Bensonhurst,All Households,2019,Dollars,57139,311
